2023/04/28:01:47:08	90.85.171.193	sAxrVJ9JM5mhRWV	proxy	nouveau.europresse.com	https://nouveau.europresse.com/access/ip/default.aspx?un=CORTET_1
2023/04/28:09:01:20	92.150.116.77	AxoQtGxN6CJPhWV	proxy	www.dalloz-bibliotheque.fr	https://www.dalloz-bibliotheque.fr
2023/04/28:09:01:23	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.dalloz.fr	http://www.dalloz.fr/Ga/Login?fromhulk=%2f
2023/04/28:09:01:23	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.elnet.fr	http://www.elnet.fr/GA/login
2023/04/28:09:01:28	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.elnet.fr	http://www.elnet.fr/GA/login
2023/04/28:09:01:28	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.dalloz.fr	http://www.dalloz.fr/Ga/Login?fromhulk=%2f
2023/04/28:09:01:29	92.150.116.77	AxoQtGxN6CJPhWV	proxy	abonnes.efl.fr	https://abonnes.efl.fr
2023/04/28:09:01:34	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.dalloz.fr	http://www.dalloz.fr/Ga/Login?fromhulk=%2f
2023/04/28:09:01:34	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.elnet.fr	http://www.elnet.fr/GA/login
2023/04/28:09:01:40	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.elnet.fr	http://www.elnet.fr/GA/login
2023/04/28:09:01:40	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.dalloz.fr	http://www.dalloz.fr/Ga/Login?fromhulk=%2f
2023/04/28:09:01:46	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.elnet.fr	http://www.elnet.fr/GA/login
2023/04/28:09:01:46	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.dalloz.fr	http://www.dalloz.fr/Ga/Login?fromhulk=%2f
2023/04/28:09:01:51	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.labase-lextenso.fr	https://www.labase-lextenso.fr
2023/04/28:09:01:52	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.dalloz.fr	http://www.dalloz.fr/Ga/Login?fromhulk=%2f
2023/04/28:09:01:52	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.elnet.fr	http://www.elnet.fr/GA/login
2023/04/28:09:13:36	90.8.13.82	BRpHqx20d00M3M2	proxy	www.labase-lextenso.fr	https://www.labase-lextenso.fr
2023/04/28:09:16:44	185.221.236.98	vSHp4DDut4QdDfl	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:09:22:11	90.73.162.156	cQi3FxA8QUBrNqm	proxy	www.sciencedirect.com	https://www.sciencedirect.com/science/article/abs/pii/S0378874122010972
2023/04/28:09:25:04	193.251.20.153	N9tzj9CjsNdwmNO	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:09:26:19	92.150.116.77	3z11LnUoB0A1NvZ	proxy	abonnes.efl.fr	https://abonnes.efl.fr
2023/04/28:09:26:20	92.150.116.77	3z11LnUoB0A1NvZ	proxy	www.dalloz-bibliotheque.fr	https://www.dalloz-bibliotheque.fr
2023/04/28:09:27:37	86.248.70.201	8VNiPLtJICpwHJB	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:09:28:51	176.161.226.74	6AP2REfFkDbswOR	proxy	www.labase-lextenso.fr	https://www.labase-lextenso.fr
2023/04/28:09:32:09	193.48.66.10	HWl7VTaUBFaM6DD	proxy	www.persee.fr	https://www.persee.fr/
2023/04/28:09:33:39	92.150.116.77	3z11LnUoB0A1NvZ	proxy	www.elnet.fr	https://www.elnet.fr/GA/login
2023/04/28:09:36:21	92.150.116.77	3z11LnUoB0A1NvZ	proxy	abonnes.efl.fr	https://abonnes.efl.fr
2023/04/28:09:36:37	77.130.126.107	Rs2H4bAuG6ZCJNF	proxy	www.sciencedirect.com	https://www.sciencedirect.com/science/article/abs/pii/S0272771412002855?via%3Dihub
2023/04/28:09:36:40	86.69.123.119	uYuZZHZO8EBRM15	proxy	www.dalloz.fr	https://www.dalloz.fr/documentation/Document?ed=etudiants&ctxt=0_YSR0MT1JbsOpZ2FsaXTDqSBkYW5zIHNvaW5zIHBhbGxpYXRpZnPCp2EkczE9RVTCp2EkczM9RVTCp2EkczI9RVTCp3gkc2Y9cGFnZS1yZWNoZXJjaGU%3D&ctxtl=0_cyRwYWdlTnVtPTHCp3MkdHJpZGF0ZT1GYWxzZcKncyRzb3J0PSNkZWZhdWx0X0Rlc2PCp3Mkc2xOYlBhZz0yMMKncyRpc2Fibz1UcnVlwqdzJHBhZ2luZz1UcnVlwqdzJG9uZ2xldD3Cp3MkZnJlZXNjb3BlPUZhbHNlwqdzJHdvSVM9RmFsc2XCp3Mkd29TUENIPUZhbHNlwqdzJGZsb3dNb2RlPUZhbHNlwqdzJGJxPcKncyRzZWFyY2hMYWJlbD3Cp3Mkc2VhcmNoQ2xhc3M9&id=T130818
2023/04/28:09:38:02	176.161.226.74	6AP2REfFkDbswOR	proxy	www.labase-lextenso.fr	https://www.labase-lextenso.fr
2023/04/28:09:41:02	81.185.165.226	gg2xQ9qRVn9T26v	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:09:46:14	195.134.162.113	AFxgs7XApuhAeDi	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:09:49:28	195.134.162.113	AFxgs7XApuhAeDi	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:09:51:36	81.185.167.78	gg2xQ9qRVn9T26v	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:09:51:49	77.130.126.107	Rs2H4bAuG6ZCJNF	proxy	www.sciencedirect.com	https://www.sciencedirect.com/science/article/pii/S0959378019301086?casa_token=QetzIZ5SGgkAAAAA:2BPwKfYt0O1sYvdhgWSSV6HW8QypDbNaGblp2kKCVkSW-YB6hbS0yRaBFxoxXPerxck51-8wHhU
2023/04/28:09:52:31	77.130.126.107	Rs2H4bAuG6ZCJNF	proxy	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/pdf/10.1111/gcb.16577?casa_token=r4yL-6RJlGIAAAAA:PQkQlsHqfYh96iK8t8ZOl5B3-AHIAwHNl3XBpYRhY-GQYFNybefWpoOFYHBiLp5L9IM4E2wPSb9RppfX
2023/04/28:09:57:57	195.134.162.113	AFxgs7XApuhAeDi	proxy	www.labase-lextenso.fr	https://www.labase-lextenso.fr
2023/04/28:09:59:50	77.130.126.107	Rs2H4bAuG6ZCJNF	proxy	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1095-8649.2001.tb01381.x?casa_token=iBVnDzkqEeQAAAAA:gsMp4B3crL1eRdMS_q73LC5nbW5obqh2rDD2-vY-oiHOA3u5AzALeqR74S7Jatiugs9cXu8_aFePonQD
2023/04/28:09:59:56	77.130.126.107	Rs2H4bAuG6ZCJNF	proxy	www.sciencedirect.com	https://www.sciencedirect.com/science/article/pii/S0308597X19306116?casa_token=_qSL7t0G90oAAAAA:fUR5eQWjm9hkwAP8XfMvff_8JHcuSPVklCm20QOh_GUVxD7_c7byqItWq46_vdDEBAbK0m07ZFk
2023/04/28:10:00:35	77.130.126.107	Rs2H4bAuG6ZCJNF	proxy	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/pdf/10.1111/fme.12417?casa_token=qcgZ-ddFDDsAAAAA:OkmV3Y40EKEKVnLm6hsasO-VtZga6AQ-IO8mpbnk5RPH77AoOikkX_j71joSOfDOL-VuqTyEtxnObY6l
2023/04/28:10:08:13	46.193.64.223	cY2eWBpBdDdw2t2	proxy	www.cairn.info	https://www.cairn.info/liste-des-que-sais-je-et-reperes.php
2023/04/28:10:16:23	193.48.66.10	WFZ3d6ufEJlpJZY	proxy	www.cairn.info	https://www.cairn.info/l-etat-du-management-2023--9782348078606-page-6.htm
2023/04/28:10:20:00	194.167.220.51	xCd0P5OYoVMLdJX	proxy	resolver.ebscohost.com	https://resolver.ebscohost.com/openurl?sid=google&auinit=J&aulast=Guillou&atitle=Post-larval+and+juvenile+mortality+in+a+population+of+the+edible+cockle+Cerastoderma+edule+(L.)+from+northern+Brittany&id=doi:10.1016/0077-7579(94)90055-8&title=Journal+of+sea+research&volume=33&issue=1&date=1994&spage=103
2023/04/28:10:20:45	194.167.220.51	xCd0P5OYoVMLdJX	proxy	resolver.ebscohost.com	https://resolver.ebscohost.com/openurl?sid=google&auinit=J&aulast=Guillou&atitle=Post-larval+and+juvenile+mortality+in+a+population+of+the+edible+cockle+Cerastoderma+edule+(L.)+from+northern+Brittany&id=doi:10.1016/0077-7579(94)90055-8&title=Journal+of+sea+research&volume=33&issue=1&date=1994&spage=103
2023/04/28:10:21:49	193.48.66.10	WFZ3d6ufEJlpJZY	proxy	www.cairn.info	https://www.cairn.info/revue-dialogue-2017-3-page-31.htm
2023/04/28:10:24:59	92.92.215.36	hJhQjmlWITn0jfh	proxy	www.sciencedirect.com	https://www.sciencedirect.com/
2023/04/28:10:47:13	90.85.171.193	O8KNz1enXcoNhba	proxy	nouveau.europresse.com	https://nouveau.europresse.com/access/ip/default.aspx?un=CORTET_1
2023/04/28:11:43:16	90.73.144.164	MjgaeHTg7camDKp	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:11:43:38	90.73.144.164	MjgaeHTg7camDKp	proxy	www.labase-lextenso.fr	https://www.labase-lextenso.fr
2023/04/28:12:22:30	109.208.35.217	G6jBm1Mcw2P9FW0	proxy	www.cairn.info	https://www.cairn.info/liste-des-que-sais-je-et-reperes.php
2023/04/28:12:38:39	89.226.136.27	kxsIRxgqSpHBqNg	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:12:40:02	86.204.13.123	ArDxRsEdDOKIEp5	proxy	nouveau.europresse.com	https://nouveau.europresse.com/access/ip/default.aspx?un=CORTET_1
2023/04/28:12:45:57	86.204.9.156	xqMGHuvHQz06qNI	proxy	www.cairn.info	https://www.cairn.info/l-enfant-aux-deux-langues--9782738103406.htm
2023/04/28:12:48:22	88.168.106.42	MozHyvURd7sBJ1I	proxy	portailweb.universita.corsica	https://portailweb.universita.corsica/stockage_public/portail/baaaap0c/files/CALENDRIER%20BU%202022-2023.docx
2023/04/28:12:54:40	37.166.58.0	uJYCPpIr9MnrVW2	proxy	www.labase-lextenso.fr	https://www.labase-lextenso.fr/
2023/04/28:14:04:18	86.204.63.179	7kT3cTgJmpNAAC5	proxy	nouveau.europresse.com	https://nouveau.europresse.com/access/ip/default.aspx?un=CORTET_1
2023/04/28:15:14:55	88.171.153.231	reZVxTTTRk3bXkD	proxy	www.cairn.info	https://www.cairn.info/liste-des-que-sais-je-et-reperes.php
2023/04/28:16:40:23	88.168.98.2	Y2ppzQXqkv5ziii	proxy	portail.universita.corsica	https://portail.universita.corsica/stockage_public/portail/baaaatfb/images/Bibliotheque/buext.jpg
2023/04/28:16:40:55	88.168.98.2	Y2ppzQXqkv5ziii	proxy	www.cairn.info	https://www.cairn.info/listerev.php
2023/04/28:17:06:52	89.226.157.124	Ly48ubg2JglWTRu	proxy	www.dalloz.fr	https://www.dalloz.fr
2023/04/28:17:30:47	93.23.105.250	ztTMVNOkODIEnGU	proxy	univ.scholarvox.com	http://univ.scholarvox.com/catalog/book/docid/88926863?searchterm=anglais
2023/04/28:17:30:59	93.23.105.250	ztTMVNOkODIEnGU	proxy	univ.scholarvox.com	http://univ.scholarvox.com/catalog/search/searchterm/anglais?searchtype=title&sort=pubdate
2023/04/28:17:31:18	93.23.105.250	ztTMVNOkODIEnGU	proxy	univ.scholarvox.com	http://univ.scholarvox.com/reader/docid/88880410/page/7?searchterm=Fiscalit%C3%A9
2023/04/28:18:09:25	88.171.153.231	l5ud7xa82NgIMmI	proxy	www.cairn.info	https://www.cairn.info/revue-le-sujet-dans-la-cite-2021-1-page-21.htm?ref=doi
